,,Item Classification,,,,Attribute Classification,,,,,,Connection with Alliance companies validation items,,,Structure of Evaluation item (Japanese),,,,,,,,,,Structure of Evaluation item (English),,,,,,,,,,Application,,,Deployment,,,,,,,,Achievement,,,,,,,,Digital Phase Evaluation,,,,,,,,,,,,,,,,,,,,Physical Phase Confirmation,,,,,,,,,,,,,,,,,Physical Phase Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Market,USA,USA,USA,CANADA,CANADA,CANADA,,
,MSTR-008-0015000_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0015100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0015100_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0015200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0015200_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0015300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0015300_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0015400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0015400_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0015500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0015500_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0015600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0015600_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0015700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0015700_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0015800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0015800_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0015900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0015900_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016000_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0016100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016100_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0016200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016200_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0016300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016300_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0016400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016400_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0016500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016500_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0016600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016600_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0016700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016700_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0016800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0016800_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0016900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0016900_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,YES,,,,,,,,,ccm: w,,,,1,,,,,,
,MSTR-008-0017000_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017100_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0017200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017200_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0017300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0017300_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0017400_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017500_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0017600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0017600_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0017700_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0017800_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0017900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0017900_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0018000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0018000_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0018100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0018100_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0018200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0018200_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0018300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0018300_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0018400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0018400_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0018500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0018500_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0018600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
,MSTR-008-0018600_d0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,,,ccm: w,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,MSTR-008-0018700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関連表1_E(商品性)_XQA.xlsx,,,,,,YES,,,,,,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,要望仕様が存在しない,ccm: w
